id,text
5981,@cappsie @edwardjenn1900 @Takethatdoctors @SusanKGodfrey @thereal_truther @thepedimom @DrPanMD @gorskon It will tur… https://t.co/S9j8auiSUy
5982,Burning bodies is a common practice with pandemic disease.
5983,Coronavirus: Death toll crosses 560 as number of confirmed cases grows https://t.co/bOeoYlfFAj
5984,"RT @HenryYinCNA: Live Snoring Broadcasted. This clip spread on China's social media shows one residential quarter in Chongqing, where someo…"
5985,"RT @HenryYinCNA: Live Snoring Broadcasted. This clip spread on China's social media shows one residential quarter in Chongqing, where someo…"
5986,"RT @rosschawkins: Exc: PM’s dad Stanley Johnson met Chinese ambassador, passed on concerns about Boris Johnson reaction to Coronavirus – th…"
5987,"RT @aroseblush: ⚡️ New Data Posted  9 PM Wednesday Night ⚡️

🇨🇳🦠 Coronavirus Numbers  🦠🇨🇳

       Yesterday           492  Deaths     24536…"
5988,"RT @NewsBFM: A baby has been diagnosed with the coronavirus just 30 hours after birth, the youngest case recorded so far. State media say t…"
5989,"RT @CNN: Global numbers on coronavirus as it stands:

• Total confirmed cases globally: 28,273 cases, 565 deaths   
• Mainland China: 28,01…"
5990,"China wants to patent remdesivir, Gilead’s promising coronavirus treatment https://t.co/fmLi6TBum3"
5991,RT @anayemeni_net: Coronavirus LIVE updates: UK to bring home remaining Brits from Wuhan as death toll rises https://t.co/GHVVm4sN1k https:…
5992,#China to dial back trade tariffs in response to coronavirus woes. But adjusting trade rules is a terrible short te… https://t.co/UmSd0giVzN
5993,"RT @MarshaBlackburn: While the police force receives lavish benefits, medical staff are forced to work long hours under stressful condition…"
5994,Facebook pledges to curb spread of misinformation about novel #coronavirus  https://t.co/w0eRl1IS4E via @MobiHealthNews #socialmedia
5995,"Tsengelmaa Bat-Ochir, an Auto Terminal Trade employee, disinfects the inside of a bus amid concerns about the sprea… https://t.co/bCX1JLp858"
5996,"RT @CamelToad: It’s always like....
Okay... enough politics, what else is going on- oh right, Coronavirus and also the imminent and permane…"
5997,"There is a temporary visa restriction rule going to South Korea due to the corona virus. 
The visa free entry to Je… https://t.co/RDkxoeBpuF"
5998,"RT @arirangtvnews: ▪ CORONAVIRUS OUTBREAK

China reports 73 new deaths from virus outbreak https://t.co/XXB1qrFs3x"
5999,"RT @cnni: Global numbers on coronavirus as it stands:

• Total confirmed cases globally: 28,273 cases, 565 deaths   
• Mainland China: 28,0…"
6000,"RT @Fight4HongKong: Meanwhile in Hong Kong—

Hundreds of Hong Kongers line up overnight for a box of surgical masks that will be selling to…"
6001,Goddamn we really on that RE shit huh?
6002,"RT @HowleyReporter: ""Health officials say the patient recently had contact with someone with the virus while traveling in China before retu…"
6003,@MMAassault1 Hes getting ready to fight coronavirus
6004,"New #Coronavirus Strain? Nope, Just #Hackers Trying to Spread #Malware https://t.co/MfaU4siNr4 via @PCMag

#cybercrime #cyberattacks #tech"
6005,@MBarooj needs to stop with her coronavirus jokes.
6006,"RT @MichaelH14: “Boris Johnson's father spoke to Chinese ambassador about coronavirus” 

I don’t remember anyone ever electing HIM ?! 

And…"
6007,Resident evil #Coronavius
6008,"New article: Reporting, Epidemic Growth, and Reproduction Numbers for the 2019 Novel Coronavirus (2019-nCoV) Epidem… https://t.co/bHTnV9wKNg"
6009,"RT @HamiltonSmith: A 1000 bed hospital up in Wuhan in weeks with a second 1,500 bed facility shortly! Takes us 10 years to build one! How w…"
6010,"""INFECTED VIRUS""
WARNNG!!!
If you are experiencing the following

Headache
Body Pain
Poor eyesight
Difficulty in br… https://t.co/L2cIBfVajZ"
6011,"#coronavirus #nCoV2019
#remdesivir 
The wonder of a pharmaceutical company providing a drug for free, for phase II/… https://t.co/k2jfmVNVYV"
6012,RT @NYPDHateCrimes: The NYPD and the Hate Crime Task Force encourage the victim to report this incident to the police for a full investigat…
6013,How the Long Tail of the Coronavirus Might Slow Bitcoin’s Hash Power Growth https://t.co/hfvm6yPEq7 https://t.co/VW95eHuT4S
6014,Did China's Tencent Accidentally Leak The True Terrifying Coronavirus Statistics | Zero Hedge https://t.co/38edjVZI5n
6015,"RT @DeanHareethhh: Prophet Muhammad S.A.W would be proud 🤲 Peace be upon him.

Well done Turkey 🇹🇷"
6016,"New article: The 2019 Novel Coronavirus (2019-nCoV): Novel Virus, Old Challenges. https://t.co/Vuh9GL2CtO #coronavirus #wuhan #2019ncov"
6017,RT @CABRAXAS10: This idiot terrified a plane load of people into thinking he had the Coronavirus just so he could get famous for making a '…
6018,RT @Thomas1774Paine: ‘Burning Bodies In Secret’ – New Accounts From Wuhan Detail Coronavirus Outbreak https://t.co/yecSzQS9AL
6019,'A floating prison': Diamond Princess cruise passengers on two-week coronavirus quarantine https://t.co/RTHa2B8FaP
6020,"China: Coronavirus Affected Chinese New Year Weekend was Substandard for Box-Office

#China #Coronavirus… https://t.co/sl8dnC4spd"
6021,RT @liampclancy1: I’ll say it again. The Philippines has a fucking IMBECILE running the Department of Health. This isn’t time for “on the j…
6022,"RT @htommy998: 2/4 #coronavirus

Another case of sudden coma or death on the street of Hong Kong. 

So far what we have known about 19-nCov…"
6023,"RT @IFRCAsiaPacific: Keeping safe from #coronavirus is the same in any language!
#CommsisAid #translate https://t.co/5xZZibZ92b"
6024,New article: [Facing the pandemic of 2019 novel coronavirus infections: the pediatric perspectives].… https://t.co/LQJq02iUrk
6025,"RT @DRIVELIKEIDOPML: BREAKING NEWS: Eminem has just become the first celebrity to be diagnosed with Coronavirus..

In a statement released…"
6026,"So Boris has got his senile, racist father involved in his government. The Tories don't do any checks on who is in… https://t.co/hBwvp4d6Dj"
6027,New article: [First case of 2019 novel coronavirus infection in children in Shanghai]. https://t.co/DQxBmGOpns #coronavirus #wuhan #2019ncov
6028,New article: [Suggestions for prevention of 2019 novel coronavirus infection in otolaryngology head and neck surger… https://t.co/aVHRYrIjG0
6029,How the #CoronaVirus spread and affect in China. Read more.. https://t.co/x3S8CjY41V
6030,New article: [Diagnosis and clinical management of 2019 novel coronavirus infection: an operational recommendation… https://t.co/KNYmPs6EbI
6031,"RT @INTLNATURE: [🍀🎥] #VID | 02.02.2020 - #Aurora individual cut for the tribute to those who’re fighting against coronavirus! 

*Take our c…"
6032,RT @SirPhaks: Bill Gates: The next outbreak? We’re not ready. This was 2015 guys and this year we have another outbreak #coronavirus https:…
6033,New article: [2019-nCoV: new challenges from coronavirus]. https://t.co/Vu8KMT4CzB #coronavirus #wuhan #2019ncov
6034,Just noticed this from a FEB 4 – @sporeMOH is testing *all* individuals with pneumonia for #2019nCoV:… https://t.co/cdXDZ67K8C
6035,Another study with worrying predictions #coronavirus More details to follow acc to thread
6036,"RT @Woppa1Woppa: Caught on cam!  A man, likely infected with the #coronavirus, spits on some packaged drinks at a grocery store in an attem…"
6037,"RT @TataOjie: Imagine the gov allowing 2 cruise ships to dock &amp; offload in Manila.

Crazy, right?"
6038,"RT @KTH_Facts: [INFO]Taehyung's Chinese Fanbase Vbar donated 50,000 surgical mask,20,000 KN-95 Anti pollution Mask, goggles, operating suit…"
6039,RT @AFP: VIDEO: Panic buyers in Hong Kong have descended on supermarkets to snap up toilet rolls as the government warned that online rumou…
6040,New article: [Prevention and control program on 2019 novel coronavirus infection in Children's digestive endoscopy… https://t.co/aMn9uXR9J7
6041,"RT @Wexford_tweeter: 4th &amp; 5th suspected Coronavirus isolations in Ireland... 😷
* University Hospital Kerry 
* Cork University Hospital

ht…"
6042,"RT @jenniferatntd: FANGCANG HOSPITAL:
We don't accept patients with severe situations!
TWe don't accept those who can't walk, or can't take…"
6043,RT @channelstv: Gates Foundation Donates $100m For Coronavirus Fight. https://t.co/jdurQc9Xpp https://t.co/j7wCJyo2ll
6044,RT @Bulawayo24News: Zimbabwean student Munya Gurure is volunteering in China in the fight against Coronavirus… https://t.co/NdWiq7xvqb
6045,"“Earlier in the day, a spot LNG cargo in Asia changed hands at the incredibly low price of $2.75-$2.85 per million… https://t.co/6RNsJJBCHr"
6046,New article: [Efficient management of novel coronavirus pneumonia by efficient prevention and control in scientific… https://t.co/xdIXdVHJkW
6047,"If I start my semester in may, I’m going to kill myself

STUPID FUCKING CORONAVIRUS"
6048,"RT @XHNews: ""We feel our hearts with the Chinese people. We're standing next to you and we want to support you,"" says a Belgian official. #…"
6049,£16K-a-year Prep School excludes ‘Chinese Children’! 1 of whom hasn’t visited the country since summer of 2019. Onc… https://t.co/xSQOBfsOfG
6050,"RT @arirangtvnews: ▪ FOUR MORE NOVEL CORONAVIRUS CASES

Four new coronavirus cases confirmed in S. Korea on Thursday, bringing total to 23…"
6051,"RT @IsmailRoyer: Chinese scientists, being really racist, find that the coronavirus outbreak probably originated with bats https://t.co/fls…"
6052,Behind statistics is the human tragedy. If you're a parent/caregiver and you or a loved one has symptoms of… https://t.co/XuH4rO6Umy
6053,"RT @wdwadoreyou: The simpsons 1989 cartoon movie, disturbing predictions...

:The Corona Virus
:Kobe Bryant’s death
:Amazon Forest Fire
:Th…"
6054,"Desperate for coronavirus solutions, Chinese turn to HIV drugs,... https://t.co/dSKJcDtSeP"
6055,"I’m amazed at how many people can’t spell ‘borders’. #Coronavirus 

I mean, have they never heard Borderline by Madonna?!"
6056,"RT @DRIVELIKEIDOPML: BREAKING NEWS: Eminem has just become the first celebrity to be diagnosed with Coronavirus..

In a statement released…"
6057,"RT @SKigaani: Cure of Corona Virus 🦠 has been discovered in Uganda, Owino market to be specific 

#coronavirus https://t.co/P42k6NioHO"
6058,RT @johankyle_: TESTIN’ OUT MY BLACK PLAGUE DOCTOR MASK and my mom is so tired of my shit- coronavirus be shaking rn https://t.co/S4nrZqdD18
6059,RT @BloombergNRG: China’s biggest buyer of liquefied natural gas told suppliers it won’t honor some contracts because of the coronavirus ht…
6060,RT @spectatorindex: BREAKING: 70 new coronavirus deaths
6061,"RT @CNN: The Bill and Melinda Gates Foundation is pledging up to $100 million to help find a vaccine for the coronavirus, limit its spread…"
6062,RT @Jordan_Sather_: Seems like just a few days ago I was being called a conspiracy theorist all around the internet for talking about the G…
6063,RT @prashantrao: We often think of Hong Kong as a hyper-capitalist city (and it is). But one of the interesting consequences of the pro-dem…
6064,"RT @obiMpenaAustine: Ah Ghana paaa 
Joy News reporting that one of the 2 suspected of carrying the corona virus and under observation at Ko…"
6065,"RT @MRC_Outbreak: Your questions on #CoronaVirus #2019nCoV answered:

@neil_ferguson on estimates, scale of the epidemic, forward projectio…"
6066,RT @CGTNOfficial: Live: Chinese Ambassador to the UK speaks on China's fight against novel #coronavirus https://t.co/Mm8d9VV6dK
6067,RT @lyndaldn_: 😂😂😂😂🤣🤣🤣🤣🤣 but look how Museveni is holding the paper. I’m in tears 😭
6068,@junkosynapse If WHO gets info from CCP we canʻt trust them! https://t.co/1enSWC4WYo
6069,"RT @yooneedmorejodi: ""A pregnant woman infected with the coronavirus can transmit the illness to their children, a new study found. 

Docto…"
6070,RT @ameyaw112: Korle Bu records 2 suspected coronavirus cases https://t.co/vARMMsnCTY https://t.co/uVmwTfSLa9
6071,"2020 Games to go ahead despite Coronavirus outbreak https://t.co/uCPHocnJXi via @sailweb
@BritishSailing @RYA… https://t.co/T3j3lySKEs"
6072,"RT @AMS_magazine: #GM, #Ford, #PSA, #Honda, #Nissan, #Toyota, #Tesla and #VW’s two joint ventures have all suspended production in #China.…"
6073,"RT @sceneryfortae: .@KIMTAEHYUNGBAR_ is the only C fansite for a korean idol that has been mentioned in GQ China report for donating 50,000…"
6074,Good news so far
6075,"RT @MauriceMugisha: Uganda among 13 top countries in the region identified by @WHO, which due to their direct links or high volume of trave…"
6076,"RT @itrulyknowchina: The reason? Dali, albeit far away from epicenter Wuhan, says the city urgently needs the masks in its prevention of #c…"
6077,"RT @QuickTake: How has the #coronavirus impacted life in China?

We take a walk around the empty streets of Beijing, a city typically teemi…"
6078,"RT @OvlovUltra: Remember don’t worry, the flu is worse. footage from inside a US evac flight amid #coronavirus  #coronavirusuk  #coronaviru…"
6079,RT @mushahad_naeem: Turkey has sent medical aid to China and told the world that Islam does not respond to evil with evil. #Coronavirus htt…
6080,"Coronavirus: 2 U.S. citizens among 20 who tested positive on cruise ship

https://t.co/hgj4H7CXFc

Sent from my Samsung SM-G960U"
6081,Corona Virus: AYUSH acting the pied piper! https://t.co/lxURl9dTOY https://t.co/HCoTm5myT4
6082,"RT @ProfSteveKeen: The coronavirus is far from under control, and the threat to the global economy is growing https://t.co/HXJD6nSQ2p via @…"
6083,"RT @UNICEF_EAPRO: Protect yourself and your family from the #coronavirus by following these 5 tips

Please RT to help everyone stay safe &amp;…"
6084,"""We are ready for the Corona virus"", says a country which was nearly swept by Polony and Russian... https://t.co/RyDR54Snyc"
6085,"RT @scheafferoo: Please Kenya when it comes to Coronavirus, let's not behave like;
We can build a hospital in a week like China! 
We have e…"
6086,"RT @PDChina: Nurses take off their face masks after a grueling shift in fight with novel #coronavirus, touching the hearts of millions on C…"
6087,“Travels in my flat”: Scenes from China’s mandatory coronavirus staycations https://t.co/mTM4qq5mlS via @qz
6088,"As Coronavirus Spreads To Wisconsin, Media Says ""Shoot The Messenger!"" https://t.co/yH3pm30qiy via @YouTube"
6089,"People Are Resorting To Extreme Measures To Avoid Coronavirus
#CoronaOutbreak #coronavirus #Japan #WuhanCoronavirus

https://t.co/DhV4S7NjKA"
6090,RT @CoreysDigs: 🙄 Gates Foundation announces $100 million for coronavirus response | The Japan Times https://t.co/RUfzDBOIPM
6091,"RT @nbcwashington: As the Coronavirus spreads, Japan has quarantined an entire cruise ship in the port city of Yokohama and thousands of ho…"
6092,"RT @stuartlauscmp: Leading infectious diseases expert Dr Ho Pak-leung of HKU painted a very, very dire picture: Up to 44,000 people could d…"
6093,"🎧 Episode 7 of Casual Inference with @EpiEllie and @LucyStats is out!

🙏 Sponsor: @AmjEpi

Featuring:
⭐️ Special gu… https://t.co/LC8GunywLL"
6094,RT @business: China is sacrificing a province to save the world from coronavirus https://t.co/WDji0BugiT
6095,RT @Thomas1774Paine: ‘Burning Bodies In Secret’ – New Accounts From Wuhan Detail Coronavirus Outbreak https://t.co/yecSzQS9AL
6096,"go in to check if you have coronavirus, get mongoloid tumors and infertile from the 5g instead"
6097,"RT @DeanHareethhh: Prophet Muhammad S.A.W would be proud 🤲 Peace be upon him.

Well done Turkey 🇹🇷"
6098,"This man was arrested by #CCPChina, because he didn't delete the photos in his mobile phone.There is no #privacy in… https://t.co/diHKQerdSY"
6099,"RT @Jimcorrsays: What a coincidence! - Bill Gates ""predicted"" a super-virus pandemic breaking out in China that could kill 33 million peopl…"
6100,"RT @globaltimesnews: #Isreal is following with great concern the unfolding situation of the #Coronavirus outbreak, said the Isreali Ambassa…"
6101,"The Coronavirus Emergency Will Affect Events – Here's How

https://t.co/OvfWPATuRd

#events #eventprofs… https://t.co/iWTnR7GkYA"
6102,"RT @Medical_Healths: Confirmed coronavirus cases by country:
🇨🇳: 18,922 &amp; 425 deaths
🇯🇵: 20
🇹🇭: 19
🇸🇬: 18
🇰🇷: 15
🇭🇰: 14
🇦🇺: 12
🇩🇪: 12
🇹🇼: 1…"
6103,RT @guardian: 'The luxury days are gone': life on cruise ship stricken by coronavirus https://t.co/7UyvBdKFXK
6104,"do you mean the rebels who are TEMPORARILY occupying the legal territories of the republic of china?
https://t.co/bION14TX49"
6105,Chinese church charity appeals for medical supplies to fight coronavirus https://t.co/oq2wzDiPLC via @skinnergj
6106,RT @ANCALERTS: Presidential Communications Operations Office asks officials and employees to take precautionary measures to protect themsel…
6107,"RT @lukedepulford: If I were in Hong Kong right now I would be terrified. 

This Dr is not anti-government. Just LOOK at his projections.…"
6108,"RT @AFP: VIDEO: Ten more people on a cruise ship off Japan's coast have tested positive for the new coronavirus, the health minister said T…"
6109,"RT @QuickTake: The streets of Wuhan, China remain empty under its #coronavirus quarantine https://t.co/47VdW6n0IM"
6110,"RT @HenryYinCNA: Live Snoring Broadcasted. This clip spread on China's social media shows one residential quarter in Chongqing, where someo…"
6111,"do you mean the rebels who are TEMPORARILY occupying the legal territories of the republic of china?
https://t.co/0CsONgGFTp"
6112,"RT @MarshaBlackburn: While the police force receives lavish benefits, medical staff are forced to work long hours under stressful condition…"
6113,"RT @business: Here's the latest on coronavirus:
-Death toll past 560 in China
-Mainland now has over 28,000 cases
-Japanese PM Abe says vir…"
6114,"RT @officialmcafee: Coronavirus facts:

Less than 2% of all cases result in death.

Approximately equivalent to seasonal flu.

Relax people…"
6115,"RT @janisfrayer: Inside a US evacuation flight from #Wuhan: hazmat suits, Ghostbusters masks, megaphones, forms &amp; a heads up for Americans…"
6116,"RT @sceneryfortae: .@KIMTAEHYUNGBAR_ is the only C fansite for a korean idol that has been mentioned in GQ China report for donating 50,000…"
6117,I CANT EVEN EXPRESS HOW MUCH I HATE THE CORONAVIRUS‼️
6118,RT @globaltimesnews: Photos of a novel #coronavirus patient reading on his bed in a makeshift hospital in Wuhan are making rounds on Chines…
6119,"RT @nytimes: ""Every cough is frightening."" 

Residents of Wuhan, China, are struggling to adjust to life after the coronavirus outbreak. ht…"
6120,"How #Coronavirus impact has altered investment calls around the world

https://t.co/eIGn5InIAV https://t.co/4VstF8IguT"
6121,"RT @XHNews: A Chinese nurse in a coronavirus-hit hospital in Henan Province gives her sobbing daughter an ""air hug."" #coronavirus https://t…"
6122,RT @Thomas1774Paine: ‘Burning Bodies In Secret’ – New Accounts From Wuhan Detail Coronavirus Outbreak https://t.co/yecSzQS9AL
6123,RT @cnni: Saudi Arabia has suspended travel to China for Saudi citizens and residents as coronavirus spreads. Non-Saudi permanent residents…
6124,"RT @arirangtvnews: ▪ FOUR MORE CORONAVIRUS CASES

Four new coronavirus cases confirmed in S. Korea on Thursday, bringing total to 23 https:…"
6125,"RT @PhilosophyNook: #China is not sacrificing a province to save the world

The #CCP is sacrificing #Chinese citizens to save itself

They…"
6126,"RT @PunchTheLies: This is so confusing. She died Feb. 2? So far, nothing in the news here in UAE. Bello should have announced this with com…"
6127,"RT @brexit_sham: Nov' 2019: This buffoon implied the public were stupid. On Tuesday, after meeting Chinese ambassador Liu Xiaoming - who'd…"
6128,"RT @_SJPeace_: Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China 

The…"
6129,RT @neontaster: Can't wait to hear how small a percent of his net worth this is.
6130,"RT @lukedepulford: If I were in Hong Kong right now I would be terrified. 

This Dr is not anti-government. Just LOOK at his projections.…"
6131,"RT @NewsBFM: A baby has been diagnosed with the coronavirus just 30 hours after birth, the youngest case recorded so far. State media say t…"
6132,"RT @annafifield: Another huge jump in coronavirus numbers in China: 

- 563 deaths reported as of Thursday morning, up 73 in one day. 
- 28…"
6133,"RT @hcmariwala: If you haven't seen this already, watch how China constructed a hospital in just 10 days at Wuhan, the Coronavirus epicente…"
6134,RT @CNN: Doctors in Thailand say they have successfully treated two Wuhan coronavirus patients with a combination of drugs used in HIV and…
6135,"💖8 Days To Vals Surprise That Special Someone Now💖

You can reach Us On 0205414305or WhatsApp 0555171905 
For The B… https://t.co/ctyvEXyJ5Y"
6136,RT @jeffxcortez: Protecc Bicol Region at all costttt
6137,"Here are some useful links and a poster with information to help better understand the Coronavirus:

• Video from t… https://t.co/oJCt6ZKCj1"
6138,RT @BNODesk: Some of you have sent us messages about an unconfirmed report which claims there are 7 cases of coronavirus in North Korea. At…
6139,RT @DrJenCaudle: Thank you @HeatherChilders for having me on @FoxFriendsFirst to discuss #Coronavirus facts vs fiction. #CoronaOutbreak htt…
6140,RT @Pharmafocus: Newborn baby diagnosed with coronavirus https://t.co/iSOntgVPkE https://t.co/8taVeAHDTr
6141,"RT @ANI: Raveesh Kumar, MEA: All existing e-visas from China are no longer valid. Similarly, normal visas that have been issued are also no…"
6142,RT @Thomas1774Paine: ‘Burning Bodies In Secret’ – New Accounts From Wuhan Detail Coronavirus Outbreak https://t.co/yecSzQS9AL
6143,Nurses Treating Coronavirus Patients Have Been Left with Marks on Faces Due to Masks https://t.co/h9Phm6dQ9d
6144,"RT @0j0093: tadi grabdriver chinese, dia cakap coronavirus is bio weapon from us. aku teringat ada minah tweet yang kita kena save gaji seb…"
6145,RT @XtweetTRANS: 200205 Dragon TV weibo updated a PSA &lt;Because You Are Here&gt; which is showing the respect to all medical personnels who are…
6146,"RT @QuickTake: Here’s how the #coronavirus has spread globally: 🇨🇳🇹🇭🇯🇵🇰🇷🇹🇼🇺🇸🇭🇰🇸🇬🇻🇳🇳🇵🇫🇷🇦🇺🇲🇾🇨🇦🇰🇭🇱🇰🇩🇪🇦🇪🇮🇳🇵🇭🇫🇮🇬🇧🇮🇹🇪🇸🇸🇪🇷🇺
#CoronavirusOutbreak h…"
6147,RT @emmadigdeeper: Chinese social media Weibo is filled with thousands of message of seeking help. It is said more than 500 people are help…
6148,"RT @DeanHareethhh: Prophet Muhammad S.A.W would be proud 🤲 Peace be upon him.

Well done Turkey 🇹🇷"
6149,"RT @Matt_Binns: 📌Notice from Jeonbuk ahead of #ACL2020 Re: #coronavirus:

1. Temperature will be measured on entering
2. Masks must be worn…"
6150,"RT @Jimcorrsays: What a coincidence! - Bill Gates ""predicted"" a super-virus pandemic breaking out in China that could kill 33 million peopl…"
6151,"RT @themooncarl: #Bitcoin is on a bull run 🔥

Is it because of the Coronavirus? Is it because of some technical indicator? Is because of so…"
6152,"RT @samirasawlani: Hey all.
So over the last few days I’ve been interviewing African students in Wuhan.
They are scared, frustrated and ang…"
6153,RT @lqq91926: Lots of WeChat accounts got suspended permanently since yesterday for coronavirus posts. Many are ordinary ppl who rarely tal…
6154,"RT @sceneryfortae: .@KIMTAEHYUNGBAR_ is the only C fansite for a korean idol that has been mentioned in GQ China report for donating 50,000…"
6155,The NBI will probe the “deliberate” spread of misinformation and false reporting of the coronavirus that had create… https://t.co/JllXeL0Rrn
6156,RT @emmadigdeeper: Chinese social media Weibo is filled with thousands of message of seeking help. It is said more than 500 people are help…
6157,"World Leaders Brave Coronavirus for Peace Talks in Asia as
7,000 heads of state, entrepreneurs, academics, media an… https://t.co/MLfWVez9hm"
6158,"RT @Rntk____: Accidently leaked real data about the coronavirus outbreak (source: Taiwan News)

{ Translation}
Confirmed cases: 154k 
Suspe…"
6159,RT @BloombergNRG: China’s biggest buyer of liquefied natural gas told suppliers it won’t honor some contracts because of the coronavirus ht…
6160,"In light of the recent outbreak of the novel coronavirus, our team has decided to postpone this year’s Under the St… https://t.co/ow3EfAm0dG"
6161,"RT @TMReserve: JUST IN:

Coronavirus: Malaysia records first local transmission https://t.co/AcMQy7rTI7"
6162,"RT @CNN: Global numbers on coronavirus as it stands:

• Total confirmed cases globally: 28,273 cases, 565 deaths   
• Mainland China: 28,01…"
6163,"RT @DirectorsTalk: Oil rises, extending gains amid optimism over China coronavirus - https://t.co/VK4VfJdh3e - #UJO @UnionJackOil #oilandga…"
6164,"RT @GraceCh15554845: Carrie Lam’s entry restrictions futile to stop Coronavirus from entering Hong Kong.
#nCoV2019 #WuhanCoronavirus #WARS…"
6165,RT @TheLancet: NEW #Coronavirus content: Baricitinib as potential treatment for 2019-nCoV acute respiratory disease. P Richardson et al use…
6166,"RT @arirangtvnews: ▪ CORONAVIRUS CRISIS GRIPS CHINA

More than 28,000 confirmed coronavirus cases, 563 deaths reported in China https://t.c…"
6167,Good question. But don't hold your breath for an answer
6168,"RT @PDChina: Nurses take off their face masks after a grueling shift in fight with novel #coronavirus, touching the hearts of millions on C…"
6169,"I am sorry for anyone suffering with the Corona virus, but my only real concern is that there are no doubt hundreds… https://t.co/3pIDv1qzKP"
6170,"RT @wingcommander1: If you're interested/worried about the coronavirus watch this. Message is partly worrying, partly reassuring. But overa…"
6171,"Bioweapons Expert: Dr Francis Boyle W.H.O. BIowarfare Weaponization Of Coronavirus

https://t.co/NW81tvU1hU"
6172,RT @prashantrao: We often think of Hong Kong as a hyper-capitalist city (and it is). But one of the interesting consequences of the pro-dem…
6173,"RT @jimgoad: This young man clearly has no institutional power, so what he's doing here cannot be reasonably classified as racist. It's the…"
6174,"RT @CEPIvaccines: Vaccines have taken years to develop - some have taken more than a decade💉

Today, we're part of global efforts working t…"
6175,Latest Coronavirus update https://t.co/vbsyHuajsK
6176,RT @markets: Beijing lashes out at countries imposing harsh travel restrictions on visitors from China as the world tries to contain the sp…
6177,RT @MailOnline: Saudi Arabia becomes the 16th nation to BAN travellers from China entering the country over coronavirus fears https://t.co/…
6178,"RT @AJEnglish: “So many people have died. Are these from yesterday?” 

A Wuhan resident films what appears to be body bags from inside the…"
6179,There is no such request from #Pakistan govt. If such situations arise and if our resources allow we can think over… https://t.co/bersdrdGU4
6180,"I'm glad they are all being well looked after, I'm sure the situation is scary for all passengers and crew  on boar… https://t.co/yWmcoWECmq"
6181,"Wisconsin confirms case of coronavirus in patient who traveled to China

https://t.co/NhImrDLZT5"
6182,RT @TakiFurukawa: Here's a pic of @aikaelinzano staying safe from Corona Virus https://t.co/ak2FSLGy32
6183,This is how the tech giants are helping tackle coronavirus https://t.co/zuN4W12rxw #coronavirus #health https://t.co/HsHUwJt0Dj
6184,"RT @psuranas: @naval This could be true.

Since, according to a leaked report by Tencent the death toll might be around 25k, with the infec…"
6185,"RT @ChinaDaily: Shenzhen University General Hospital, a designated hospital to treat fevered patients in Shenzhen, installed an infrared te…"
6186,"Thousands of Miles From Wuhan, a U.S. City Is Shaken by Coronavirus https://t.co/oChyiTis5u"
6187,"RT @shepardout: Corona virus stats being muted; 

👉83% infection rate; 
👉incubation of 4-14 days; 
👉can live on countertops up to 38 days;…"
6188,RT @NHSuk: The Government and NHS are well prepared to deal with coronavirus.
6189,Nurses Treating Coronavirus Patients Have Been Left with Marks on Faces Due to Masks https://t.co/LlWgs9CbmL https://t.co/QhqmGcCL05
6190,RT @HittsVora: @rohini_sgh An Indian man marries a Chinese girl respectfully unlike Chinese men importing Pakistani unfortunate women as se…
6191,RT @HongKongFP: Coronavirus: Hong Kong postpones secondary school exams citing public health concerns https://t.co/HJCMmjEaiM @krislc #hong…
6192,"Fighting Stigma: Man in isolation amid coronavirus concerns at Cork University Hospital - reports: When contacted,… https://t.co/tgjAInFiGs"
6193,"RT @GabbarTalksNews: Confirmed #coronavirus Cases By Country:
🇨🇳 27,358 &amp; 562 Dead
🇯🇵 35
🇸🇬 28
🇹🇭 25
🇰🇷 19
🇭🇰 17 &amp; 1 Dead
🇦🇺 14
🇩🇪 12
🇺🇸 12…"
6194,"RT @Matt_Binns: 📌Notice from Jeonbuk ahead of #ACL2020 Re: #coronavirus:

1. Temperature will be measured on entering
2. Masks must be worn…"
6195,"Fighting Stigma :  61 artists from 13 countries show support for China's coronavirus fight: Yvette Hardie, presiden… https://t.co/bPXgRjQCB6"
6196,Fighting Stigma :  Coronavirus in India: What is happening and what you should know: A 28-year-old man from UP's Ut… https://t.co/hBPLNSWqyj
6197,RT @StarCdnPoli: Ottawa was caught off guard by coronavirus. Here’s how it scrambled to get Canadians out of China https://t.co/fZxPbBExQC
6198,Bruh everybody talking about coronavirus like mfks ain’t survive Ebola 😐
6199,Are the global interventions enough to prevent coronavirus pandemic? https://t.co/FtYLl8sk5k https://t.co/9XQpdo5dYu
6200,RT @globalnews: A flight from Toronto to Jamaica was forced to turn back Monday after a passenger made an “unfounded claim regarding corona…
6201,"RT @rachel_cheung1: WeChat is many apps in one - messaging, videocalls, cashless payment, reading the news, calling taxi, etc. It’s very co…"
6202,RT @mjluxmoore: Among the wackiest conspiracy theories Russian state TV has trotted out about #coronavirus is this: @realDonaldTrump engine…
6203,"RT @7NewsSydney: It has been revealed an Oran Park Public School student, who had recently travelled to mainland China, returned to school…"
6204,"RT @MailOnline: China's second-biggest company momentarily list coronavirus death toll at 24,589 https://t.co/JWvheVW86b"
6205,"RT @ANI: Raveesh Kumar, MEA: All existing e-visas from China are no longer valid. Similarly, normal visas that have been issued are also no…"
